Data,Italia,Italia media mobile 7 gg,Italia variazioni su 7 gg (%),Lombardia,Lombardia media mobile 7 gg,Lombardia variazioni su 7 gg (%),Emilia-R.,Emilia-R. media mobile 7 gg,Emilia-R. variazioni su 7 gg (%),Veneto,Veneto media mobile 7 gg,Veneto variazioni su 7 gg (%),Piemonte,Piemonte media mobile 7 gg,Piemonte variazioni su 7 gg (%),Friuli VG,Friuli VG media mobile 7 gg,Friuli VG variazioni su 7 gg (%),Valle d'Aosta,Valle d'Aosta media mobile 7 gg,Valle d'Aosta variazioni su 7 gg (%),Liguria,Liguria media mobile 7 gg,Liguria variazioni su 7 gg (%),Trento,Trento media mobile 7 gg,Trento variazioni su 7 gg (%),Bolzano,Bolzano media mobile 7 gg,Bolzano variazioni su 7 gg (%),Marche,Marche media mobile 7 gg,Marche variazioni su 7 gg (%),Toscana,Toscana media mobile 7 gg,Toscana variazioni su 7 gg (%),Lazio,Lazio media mobile 7 gg,Lazio variazioni su 7 gg (%),Umbria,Umbria media mobile 7 gg,Umbria variazioni su 7 gg (%),Abruzzo,Abruzzo media mobile 7 gg,Abruzzo variazioni su 7 gg (%),Molise,Molise media mobile 7 gg,Molise variazioni su 7 gg (%),Campania,Campania media mobile 7 gg,Campania variazioni su 7 gg (%),Puglia,Puglia media mobile 7 gg,Puglia variazioni su 7 gg (%),Basilicata,Basilicata media mobile 7 gg,Basilicata variazioni su 7 gg (%),Calabria,Calabria media mobile 7 gg,Calabria variazioni su 7 gg (%),Sicilia,Sicilia media mobile 7 gg,Sicilia variazioni su 7 gg (%),Sardegna,Sardegna media mobile 7 gg,Sardegna variazioni su 7 gg (%),SERIE
20/11/20,699,633,26.5,175,166,27.7,47,43,40.8,66,51,62.4,88,65,9.6,28,15,43.7,7,6,12.8,29,21,-16.8,7,8,26.1,8,10,63.6,11,10,17.5,48,47,12.7,41,48,55.1,21,11,33.3,18,11,1.3,2,3,41.2,25,36,46.2,16,25,11,3,4,121.4,11,7,53.1,43,37,24.9,5,8,-15.6,
21/11/20,692,654,26.5,169,168,22.2,47,43,33.9,67,53,50.8,77,71,21.6,25,17,58.1,3,6,7.9,20,20,-20.1,14,9,17.3,16,12,97.6,7,9,15.8,44,47,8.9,37,48,46.1,9,12,26.6,35,15,37.3,6,4,23.8,32,36,39.3,19,25,11.5,6,5,113.3,4,7,45.5,43,40,42.6,12,9,-6.2,
22/11/20,562,656,19.8,165,165,13,38,44,34.2,31,54,38.7,69,74,24.5,13,17,53.2,4,5,-14,14,19,-31.6,1,8,-8.5,7,10,24.6,12,10,13.1,51,48,6,20,47,42.5,10,11,23.1,12,15,28.9,2,4,42.1,21,34,18.7,32,28,31.8,0,4,106.7,5,7,41.2,45,41,31.8,10,10,0,
23/11/20,630,674,18.5,140,171,17,34,45,30.5,37,56,43.8,81,76,20.5,27,18,41.1,5,5,-19.6,20,20,-26.7,7,7,-32.4,5,10,15,8,10,11.3,48,50,8.7,48,49,37.8,4,11,15.4,18,16,29.5,1,3,9.1,39,35,9.5,40,28,12.4,4,4,38.1,17,8,63.9,41,42,28.8,6,10,11.7,
24/11/20,853,692,17.1,186,169,7.7,55,46,20,95,55,19.1,73,76,18.1,26,20,78.8,2,5,-10.3,25,20,-15.5,14,8,-12.3,16,11,18.8,13,10,12.7,47,49,7.8,62,50,27.4,10,10,4.3,18,17,58.7,1,3,50,78,43,35.4,52,31,14.4,16,6,136.8,4,8,55.6,48,43,28.8,12,10,9.8,
25/11/20,722,687,12.8,155,165,2.5,54,46,11.3,76,59,24.2,84,79,28.8,16,21,89.7,5,5,11.8,22,21,-5.8,7,8,-10.9,8,10,10.6,10,10,16.1,67,51,10.9,58,47,3.5,8,10,1.5,9,17,75,3,3,-17.4,47,39,3.8,30,31,14.8,3,5,13.3,7,8,29.3,47,44,21.3,6,9,10.5,
26/11/20,822,711,16.3,207,171,8.3,55,47,12.6,72,63,34.5,72,78,27.1,26,23,96.3,5,4,-22.5,14,21,4.3,9,8,-6.3,11,10,-2.7,10,10,6,72,54,12.5,69,48,2.1,14,11,13.4,20,19,73.3,4,3,-17.4,49,42,9.8,52,34,35.4,3,5,20.7,4,7,15.6,49,45,24.9,5,8,-12.5,
27/11/20,826,730,15.3,181,172,3.5,65,50,16,60,63,22,97,79,21.5,35,24,64.7,0,3,-45.5,14,18,-13.4,8,9,3.4,11,11,2.8,9,10,3,66,56,20.4,69,52,8.4,14,10,-13.8,17,18,65.4,5,3,-8.3,63,47,31.6,48,39,58.7,3,5,12.9,5,7,-6.1,47,46,22.6,9,9,11.1,
28/11/20,687,729,11.4,119,165,-1.7,71,53,22.4,83,65,21.4,98,82,16,25,24,43.6,8,4,-29.3,25,19,-3.6,6,7,-14.8,3,9,-26.5,12,11,12.1,47,57,20.6,25,50,5.4,6,9,-18.5,11,15,1.9,5,3,-19.2,49,49,35.7,30,41,62.3,3,5,0,13,8,14.6,43,46,13.9,5,8,-13.1,
29/11/20,541,726,10.6,135,160,-2.9,30,52,19,33,65,21.3,84,84,13.5,16,24,44.9,1,4,-29.7,19,20,5.3,12,9,16.7,7,9,-14.1,13,11,8.7,38,55,14.2,19,50,5.4,5,9,-23.8,7,14,-6.5,4,3,-14.8,36,52,49.8,21,39,40,3,5,12.9,9,8,22.9,45,46,10.3,4,7,-29.9,
30/11/20,672,732,8.5,208,170,-0.6,39,53,16.4,34,65,15.9,85,85,12.1,21,24,29.9,4,4,-32.4,7,18,-8,13,10,50,1,8,-17.4,9,11,10.1,40,54,8,39,49,-1.4,13,10,-6.7,7,13,-21.9,1,3,-4.2,42,52,49.8,30,38,32.2,8,6,34.5,14,8,-5.1,49,47,11.2,8,7,-26.9,
01/12/20,785,722,4.4,249,179,6.1,52,52,13,107,66,20.5,64,83,10.4,25,23,14.7,2,4,-28.6,17,17,-16.9,8,9,10.5,3,6,-42.1,12,11,5.6,32,52,5.2,64,49,-1.7,8,10,-5.6,13,12,-29.4,2,3,0,48,48,10.6,34,35,14,0,3,-48.9,6,8,3.6,34,45,3.3,5,6,-37.3,
02/12/20,684,717,4.3,175,182,10.3,69,54,17.2,69,65,11.7,57,80,1.3,26,25,17.6,5,4,-34.2,19,16,-20.7,3,8,3.5,8,6,-39.7,13,11,8.3,45,49,-4.5,45,47,0.9,10,10,1.4,21,14,-19.3,7,4,47.4,43,47,20.4,29,35,12.4,0,3,-41.2,9,9,13.2,27,42,-4.2,4,6,-36.5,
03/12/20,993,741,4.2,347,202,18.1,85,59,24.5,95,69,8.3,92,82,6.1,52,29,24.2,2,3,-29,26,18,-11.8,9,8,0,16,7,-31,9,11,8.5,38,44,-18.8,38,43,-10.7,15,10,-6.6,13,13,-31.5,0,3,26.3,54,48,15.1,42,33,-2.9,5,3,-37.1,12,10,30.8,34,40,-11.7,9,6,-21.4,
04/12/20,814,739,1.4,147,197,14.7,63,58,17.5,83,72,15.1,54,76,-3.4,36,29,19.6,2,3,0,25,20,7,6,8,-5,11,7,-33.8,7,11,8.7,42,40,-28.6,62,42,-19.6,4,9,-11.6,15,12,-32.6,2,3,-4.5,85,51,8.5,72,37,-5.5,3,3,-37.1,7,10,52.2,39,39,-15.3,49,12,40,
05/12/20,662,736,1,111,196,19,52,56,4.8,108,76,16.5,62,71,-13.2,31,30,23.2,4,3,-31,27,20,4.5,9,9,15.4,3,7,-19.7,9,10,-2.7,41,39,-30.7,32,43,-14.8,7,9,-6.1,14,13,-14.3,4,3,-4.8,55,52,4.9,28,37,-9.9,8,4,-15.6,10,10,21.8,34,37,-18.1,13,13,73.6,
06/12/20,564,739,1.8,140,197,22.6,88,64,23.1,37,76,16.9,55,67,-20.4,27,31,27.5,3,3,-15.4,20,20,1.4,2,7,-20.6,6,7,-21.3,13,10,-4,28,38,-30.9,14,42,-16,9,9,8.2,11,13,-6,2,3,-21.7,32,51,-0.6,24,37,-5.1,6,4,-14.3,4,9,5.1,36,36,-20.9,7,14,102.1,
07/12/20,528,719,-1.8,56,175,2.9,57,67,26.3,51,79,21.4,64,64,-24.5,24,32,33.9,2,3,-20,23,22,24.6,16,8,-23.2,5,7,-8.8,10,10,-3.9,31,37,-31.8,46,43,-11.7,8,9,-12.9,9,14,7.9,6,3,0,39,51,-2.2,24,36,-3.8,5,4,-30.8,10,8,3.6,34,34,-27.4,8,14,93.9,
08/12/20,634,697,-3.5,128,158,-12,49,66,26.5,113,79,19.6,59,63,-24.1,30,32,37.8,4,3,-12,19,23,34.7,12,8,-9.5,11,9,36.4,18,11,5.3,35,37,-28.2,33,39,-21.3,9,9,-8.8,5,13,4.8,3,3,0,35,49,2.7,23,35,-1.2,1,4,21.7,7,8,1.7,36,34,-23.6,4,13,123.8,
09/12/20,499,671,-6.4,69,143,-21.7,46,63,15.5,29,74,12.7,67,65,-18.7,33,33,33.9,4,3,-16,28,24,46.1,16,10,18.6,10,9,40.9,9,11,-3.8,24,34,-29.7,33,37,-21.8,9,9,-12.9,9,11,-20.8,1,3,-35.7,44,49,4.2,20,33,-4.5,2,4,50,6,8,-6.7,34,35,-16,6,14,140,
10/12/20,887,655,-11.6,172,118,-41.8,72,61,3.9,148,81,18.3,84,64,-22.9,42,32,11.5,1,3,-9.1,11,22,20.5,9,10,18.6,8,8,10.2,9,11,-2.6,75,39,-9.8,68,41,-3.7,12,8,-18.3,10,10,-18,2,3,-16.7,57,50,3.6,55,35,5.1,6,4,40.9,7,7,-25,32,35,-12.2,7,13,113.6,
11/12/20,761,648,-12.4,132,115,-41.4,61,61,3.9,108,85,17.9,96,70,-8.8,23,30,4.5,3,3,-12.5,25,22,10.9,10,11,29.8,17,9,22.4,6,11,-1.3,50,41,0.7,68,42,0.7,9,9,3.3,4,9,-28.7,5,3,9.5,63,46,-9,34,30,-19.4,6,5,54.5,6,7,-28.6,28,33,-13.7,7,7,-38.1,
12/12/20,649,646,-12.2,85,112,-43,82,65,16.7,110,85,12.7,59,69,-2.8,28,30,0,4,3,5,22,21,5.7,11,11,26.7,5,9,26.5,11,11,5.6,35,40,0.7,41,43,1.3,10,9,6.5,12,9,-33.3,8,4,35,47,45,-12.7,43,32,-12.9,1,4,0,5,6,-32.8,23,32,-14.9,7,7,-50,
13/12/20,484,635,-14.1,144,112,-42.9,43,59,-8.5,32,84,10.9,36,66,-0.9,18,28,-9.2,2,3,-9.1,8,19,-3.5,2,11,52,4,9,25,14,11,6.9,34,41,6.8,27,45,7.5,9,9,0,9,8,-38.3,2,4,50,35,46,-10.9,23,32,-14.3,6,4,-10,8,7,-21,21,30,-17.8,7,7,-51.6,
14/12/20,491,629,-12.4,67,114,-34.9,73,61,-8.6,26,81,2.9,48,64,0.2,14,27,-14.9,0,3,-10,17,19,-17.2,14,11,39.6,11,9,26.9,10,11,5.5,42,42,14.8,38,44,2.3,5,9,3.3,19,10,-29.2,1,3,-4.3,30,44,-12.6,24,32,-12.3,5,4,0,4,6,-25.9,32,29,-13.4,11,7,-48.4,
15/12/20,846,660,-5.4,114,112,-29.1,74,64,-2.6,165,88,11.2,77,67,5.4,52,30,-7.1,3,2,-22.7,20,19,-17.6,14,11,33.3,8,9,5,14,10,-7.6,45,44,17.3,83,51,32.6,4,8,-6.5,15,11,-11.4,3,3,-8.3,50,47,-5,54,36,4.5,5,4,10.7,3,6,-33.9,31,29,-16.3,12,8,-39.4,
16/12/20,680,685,2.2,106,117,-17.8,78,69,9.8,77,95,29.1,89,70,7.9,40,31,-6.9,4,2,-19,11,16,-32.1,13,10,4.3,11,9,3.2,9,10,-2.7,47,47,37.2,40,52,41.5,6,8,-9.8,12,12,6.6,2,3,27.8,34,45,-8.1,45,40,19.3,0,4,-3.3,4,5,-33.9,29,28,-20.6,23,11,-22.9,
17/12/20,683,656,0.1,68,102,-13,78,70,14.5,92,87,7.2,80,69,9,27,29,-9.4,2,3,-10,19,17,-20.3,13,11,10,5,9,13,9,10,-2.7,63,45,14.5,57,51,22.9,8,7,-12.1,18,13,21.9,4,4,25,48,44,-11.5,43,38,8.1,5,4,-9.7,5,5,-31.4,28,27,-21.6,11,11,-17,
18/12/20,674,644,-0.6,60,92,-20.3,75,72,18.4,107,87,2.5,79,67,-3.9,33,30,1,3,3,-14.3,30,18,-17,14,12,9.5,6,7,-16.7,13,11,8.1,42,44,8.5,74,51,22.4,4,7,-27,9,13,51.6,0,3,-13,56,43,-7.7,30,37,26,1,3,-32.4,6,5,-30,22,27,-20.5,10,12,55.8,
19/12/20,553,630,-2.5,105,95,-15.1,73,71,8.6,114,88,2.9,38,64,-7.6,9,28,-6.8,1,2,-28.6,12,17,-20.9,4,11,-2.6,8,8,-14.5,10,11,3.9,25,43,7.2,41,51,18.8,6,6,-36.4,9,13,51.7,0,2,-55.6,32,41,-10.1,26,35,9.9,2,3,-11.1,7,5,-17.8,22,26,-17,9,12,80.4,
20/12/20,351,611,-3.7,49,81,-27.6,59,73,24.4,52,90,7.1,29,63,-5.4,21,28,-1,2,2,-25,2,16,-18.4,3,11,-1.3,3,7,-13.3,7,10,-6.5,24,41,1.4,21,51,12,8,6,-37.9,4,12,48.3,1,2,-59.3,11,37,-18.4,23,35,10.4,0,3,-33.3,1,4,-38.8,24,27,-9.6,7,12,80.4,
21/12/20,416,600,-4.6,41,78,-31.9,38,68,11.5,47,93,15.5,43,62,-3.1,15,28,4.8,0,2,-16.7,14,15,-16.9,13,11,0,2,6,-34.8,8,10,-9.1,34,40,-5.1,42,51,16.2,7,6,-31.7,5,10,5.9,2,2,-45.5,28,37,-16.7,31,36,13.5,4,2,-37,7,5,-23.3,26,26,-11.7,9,12,65.3,
22/12/20,628,569,-13.7,92,74,-33.5,68,67,4,150,91,3.4,50,58,-12.6,33,25,-15.2,0,2,-29.4,16,15,-20.6,13,10,-3.9,6,6,-34.9,7,9,-13.7,22,37,-15.7,56,47,-7.5,4,6,-25.9,8,9,-16.7,0,1,-59.1,25,33,-28.2,35,33,-7.9,4,2,-48.4,5,5,-10.3,22,25,-13.9,12,12,42.1,
23/12/20,553,551,-19.6,98,73,-37.4,71,66,-4.3,116,97,1.8,58,54,-22.9,22,23,-26.3,2,1,-41.2,21,16,0,10,10,-4.1,1,4,-51.6,4,8,-20.5,22,33,-29.3,44,48,-8.2,6,6,-21.8,14,10,-17.3,2,1,-60.9,19,31,-30.7,20,30,-25.2,3,3,-34.5,2,5,-10.8,10,22,-21.4,8,9,-10.8,
24/12/20,505,526,-19.9,67,73,-28.5,76,66,-5.9,112,100,14.4,48,49,-28.9,15,21,-26.7,1,1,-50,12,15,-12.3,9,9,-14.3,5,4,-49.2,9,8,-20.5,35,29,-35.4,24,43,-14.7,7,6,-17.6,5,8,-39.3,1,1,-76,20,27,-37.8,19,26,-30.8,4,3,-35.7,1,4,-17.1,26,22,-20.8,9,9,-17.9,
25/12/20,459,495,-23.1,105,80,-13.5,65,64,-10.5,94,98,12.5,28,42,-37.2,20,19,-36.3,0,1,-66.7,11,13,-30.7,5,8,-29.6,7,5,-36,12,8,-28.8,6,24,-45.5,31,37,-28.1,6,6,-4.3,6,7,-45.7,1,1,-65,7,20,-52.7,26,26,-31.3,5,3,-4.3,4,4,-22.9,17,21,-21,3,8,-29.6,
26/12/20,268,454,-27.9,36,70,-26.5,24,57,-18.8,33,86,-1.5,12,38,-40,15,20,-26.9,1,1,-60,2,11,-33.3,5,8,-21.6,7,4,-41.5,6,8,-32.9,22,24,-44.6,24,35,-32.8,4,6,0,5,7,-48.4,2,1,-25,8,17,-58.6,25,26,-26.9,1,3,-12.5,6,4,-29.7,27,22,-17.8,3,7,-38.6,
27/12/20,298,447,-26.9,49,70,-14.2,69,59,-19.4,52,86,-4.6,17,37,-41.8,15,19,-31.1,2,1,-60,2,11,-29.7,5,9,-20,2,4,-42.3,5,7,-29.2,8,21,-48.3,16,34,-33.1,3,5,-9.8,6,7,-43,1,1,-18.2,8,16,-55.9,12,24,-31.4,1,3,22.2,4,4,-3.3,15,20,-23.9,6,7,-39.8,
28/12/20,445,451,-24.9,42,70,-9.9,31,58,-14.9,69,89,-4.3,20,33,-46.4,27,21,-25.4,2,1,-46.7,6,10,-35.2,12,8,-20.3,2,4,-30.2,8,7,-27.1,29,21,-48.6,47,35,-32.4,6,5,-16.3,3,7,-34.7,2,1,-25,33,17,-53.7,47,26,-27,5,3,35.3,5,4,-18.2,28,21,-20.3,21,9,-23.5,
29/12/20,659,455,-20,49,64,-14.4,90,61,-9.2,191,95,4.4,56,34,-41.4,21,19,-24.2,2,1,-16.7,15,10,-33.7,12,8,-20.5,7,4,-24.4,11,8,-12.7,15,20,-46.7,54,34,-27.5,3,5,-18.6,9,7,-26.2,2,2,22.2,46,20,-39.7,34,26,-21.5,1,3,25,8,4,-14.3,26,21,-13.9,7,8,-29.6,
30/12/20,575,458,-16.8,80,61,-16.6,69,61,-8.2,112,95,-2.2,33,31,-43.2,15,18,-20,1,1,-10,13,9,-46.5,7,8,-21.4,2,5,3.2,11,9,6.9,23,20,-40.5,66,37,-21.8,5,5,-20.9,21,8,-17.9,2,2,22.2,47,24,-22.8,23,27,-10.6,7,3,26.3,4,5,-3,29,24,9.1,5,8,-18.2,
31/12/20,555,466,-11.4,85,64,-12.9,55,58,-12.4,129,97,-2.6,29,28,-43.5,15,18,-13.5,0,1,-11.1,11,9,-43.9,9,8,-16.7,8,5,12.9,14,10,15.5,18,17,-40.7,73,44,3,6,5,-21.4,7,8,5.6,3,2,116.7,32,26,-5.2,21,27,2.2,1,3,16.7,4,5,20.7,31,25,13.8,4,7,-23.4,
01/01/21,462,466,-5.9,80,60,-24.4,70,58,-9.3,90,97,-1.3,38,29,-30.3,27,19,0,2,1,66.7,7,8,-36.4,10,9,5.3,3,4,-3.1,10,9,14,27,20,-15.5,23,43,17,1,4,-36.4,5,8,9.8,1,2,85.7,20,28,36.6,9,24,-5,0,2,-27.3,7,5,40.7,28,26,25.2,4,7,-12.3,
02/01/21,364,480,5.6,78,66,-5.1,38,60,5.2,46,98,14.1,11,29,-23.9,18,20,-2.1,2,2,83.3,9,9,-19.2,6,9,5.2,4,4,-9.7,13,10,35.8,20,20,-15.2,24,43,25.2,3,4,-35.7,11,9,31.9,2,2,44.4,29,31,82.2,10,22,-12.8,5,3,-4.8,3,5,34.6,28,26,21.7,4,7,0,
03/01/21,347,487,9,36,64,-7.8,41,56,-4.1,88,104,20,8,28,-23.8,20,20,5.9,3,2,100,5,9,-15.4,3,8,-1.7,5,4,3.3,13,11,56.9,10,20,-4.7,24,44,31.2,3,4,-27,2,8,18.4,1,2,44.4,18,32,95.7,25,24,0.6,1,3,-9.1,6,5,27.6,26,28,37.1,9,8,8,
04/01/21,348,473,4.9,27,62,-11,54,60,3.2,50,101,12.8,9,26,-21,24,20,-4.8,1,2,37.5,5,9,-7.1,15,9,5.1,5,5,13.3,8,11,56.9,14,18,-11.8,23,41,18.6,5,4,-27.8,9,9,36.2,2,2,44.4,31,32,85.8,20,20,-22.8,5,3,-13,3,5,29.6,34,29,39.3,4,5,-40.3,
05/01/21,649,471,3.5,62,64,0.4,64,56,-8.2,175,99,3.4,55,26,-23.4,41,23,18.5,0,1,-10,12,9,-10.1,8,8,0,2,4,-6.5,19,13,60,18,19,-5.1,72,44,27.1,4,4,-22.9,12,10,39.6,5,2,45.5,33,30,48.9,14,17,-33.3,1,3,0,7,5,13.3,36,30,42.3,9,6,-31.6,
06/01/21,548,468,2,92,66,7.5,61,55,-9.7,126,101,6.2,45,28,-8.9,33,25,39.1,1,1,0,18,10,9.8,5,8,1.8,4,4,-3.1,13,13,45.2,27,19,-2.9,37,39,5.3,3,4,-26.5,2,7,-12.7,0,2,27.3,19,26,7.7,23,17,-34.4,0,2,-45.8,1,4,-3.1,29,30,26.2,9,6,-20.4,
07/01/21,414,447,-3.9,34,58,-8.3,64,56,-2.7,43,88,-9.1,18,26,-5.6,29,27,50,0,1,12.5,16,10,20,5,7,-5.5,1,3,-31.4,14,13,34.3,18,19,10.7,43,35,-20.9,3,3,-33.3,11,7,-8.8,3,2,7.7,39,27,4.4,21,17,-35.1,1,2,-38.1,6,5,-5.7,36,31,25.4,9,7,-2,
08/01/21,620,470,0.9,133,66,9.7,80,57,-1.5,106,91,-6.2,27,25,-15.6,28,28,43,0,1,-30,17,12,46.4,4,7,-23.3,6,4,-12.9,15,14,46.2,23,19,-8.5,45,38,-11.6,2,3,-17.9,4,7,-8.9,4,2,30.8,46,31,10.8,27,20,-18.1,0,2,-18.8,3,4,-23.7,35,32,21.7,15,8,18,
09/01/21,483,487,1.5,63,64,-3.5,69,62,2.6,82,96,-2.8,32,28,-4.9,14,27,37,0,1,-54.5,19,13,46,8,7,-21.3,9,5,14.3,9,13,26.4,10,17,-14.3,54,43,-1.7,4,3,-11.1,5,6,-27.4,1,2,23.1,36,32,3.3,27,22,0.6,2,1,-50,1,4,-22.9,31,32,22.7,7,9,21.6,
10/01/21,361,489,0.5,59,67,4.4,58,64,14.2,44,89,-13.7,11,28,1,22,27,33.6,1,0,-75,11,14,48.5,7,7,-11.9,0,4,-12.9,13,13,13.8,15,18,-12,17,42,-6.4,8,4,7.4,3,7,-20.7,2,2,30.8,13,31,-3.6,24,22,-7.7,4,2,-35,5,4,-29.7,33,33,19.4,11,9,18.5,
11/01/21,448,503,6.4,62,72,16.1,66,66,10.8,38,88,-13,19,30,12.5,30,28,40.7,2,1,-63.6,8,14,55.4,6,6,-30.6,1,3,-32.4,13,14,20,29,20,10.2,45,45,9.1,4,4,7.7,8,6,-29.7,1,2,23.1,37,32,0,26,23,14.1,3,2,-45,5,4,-20,37,34,17.3,8,10,83.8,
12/01/21,616,499,5.8,54,71,10.9,51,64,14.8,166,86,-12.3,42,28,6,22,25,11.3,1,1,-44.4,28,17,88.7,10,6,-22.4,4,4,-13.8,12,13,1.1,21,20,10,42,40,-7.2,8,5,18.5,6,6,-41.8,5,2,0,44,33,11.4,42,27,55.7,3,2,-35,1,3,-35.3,40,34,13.7,14,10,87.2,
13/01/21,507,493,5.4,51,65,-0.9,66,65,18.5,91,81,-19,41,27,-2.6,31,25,-1.1,0,1,-55.6,18,17,74.6,8,7,-14.3,5,4,-16.1,12,13,-2.2,11,18,-5.2,41,41,4,4,5,32,9,7,-4.2,1,2,21.4,48,38,44.5,15,26,49.2,3,2,23.1,1,3,-29,36,35,17,15,11,83.7,
14/01/21,525,509,13.7,72,71,20.8,70,66,17.3,101,90,1.6,21,28,4.9,25,25,-10.4,0,1,-55.6,10,16,54.2,4,7,-9.6,8,5,37.5,18,13,2.2,14,18,-8.2,47,42,18.3,2,5,45.5,9,6,-15.4,3,2,21.4,41,38,40.2,24,26,51.6,2,2,30.8,5,3,-36.4,39,36,15.7,10,11,66.7,
15/01/21,480,489,4,68,61,-7.1,67,64,11.2,74,85,-6,20,27,7.5,29,25,-10.4,0,1,-42.9,10,15,26.8,10,8,15.2,6,5,22.2,10,12,-8.4,10,16,-15.4,36,40,5.2,4,5,47.8,2,6,-17.6,4,2,0,37,37,19.1,31,27,35,3,3,53.8,4,3,-24.1,42,37,15.2,13,11,32.2,
16/01/21,478,488,0.2,78,63,-0.7,48,61,-1.6,73,84,-12.4,62,31,11.3,35,28,2.6,1,1,0,20,15,14.1,7,7,8.3,5,4,-9.4,9,12,-4.4,17,17,-2.5,36,38,-11.4,7,5,54.2,6,6,-4.4,4,3,25,0,31,-0.9,15,25,12.7,2,3,100,2,3,-14.8,41,38,18.1,10,12,30.6,
17/01/21,380,491,0.3,65,64,-4.3,41,58,-9.1,46,84,-5.9,19,32,13.7,22,28,1.6,1,1,66.7,12,15,8.2,4,7,-5.8,2,4,14.8,11,12,-6.6,15,17,-6.4,21,38,-7.9,4,5,13.8,8,7,4.3,1,3,11.8,35,35,11.5,25,25,14.1,2,3,38.5,3,3,-19.2,38,39,16.7,5,11,17.2,
18/01/21,380,481,-4.5,45,62,-14.3,51,56,-14.7,47,85,-2.6,19,32,8.2,21,26,-6.1,1,1,0,12,16,8.9,14,8,32.6,2,5,39.1,11,12,-13.5,22,16,-21.4,16,34,-23.6,8,5,32.1,8,7,6.7,2,3,25,25,33,3.1,26,25,9.9,1,2,45.5,4,3,-28.6,41,40,16.9,4,10,4.4,
19/01/21,605,479,-3.9,57,62,-12.3,74,60,-7.1,162,85,-1.8,34,31,11.3,18,26,1.7,3,1,20,17,14,-15.4,5,7,15.6,9,5,48,16,12,-2.2,26,16,-19.6,59,37,-9.5,5,5,6.3,9,7,30.8,5,3,25,34,31,-6,16,22,-20,8,3,61.5,0,3,-13.6,40,40,14.9,8,9,-11,
20/01/21,528,482,-2.1,66,64,-1.1,64,59,-8.6,69,82,0.4,43,31,14.7,26,25,0,1,1,75,24,15,-10.3,4,7,0,4,5,38.5,15,13,2.3,18,17,-3.9,61,39,-3.8,8,5,15.2,7,7,6.5,2,3,23.5,42,31,-18.6,25,23,-11,0,3,12.5,4,3,0,40,40,13.3,5,8,-30.4,
21/01/21,524,482,-5.2,55,62,-12.1,73,60,-9.1,108,83,-7.8,29,32,17.1,26,25,2.9,1,1,100,14,16,-1.8,7,7,8.5,7,5,6.1,16,13,-4.3,14,17,-0.8,36,38,-8.9,9,6,40.6,9,7,11.4,3,3,23.5,40,30,-19.6,26,23,-11.4,4,3,17.6,9,4,23.8,31,39,8.8,7,7,-35,
22/01/21,475,481,-1.5,58,61,-1.2,43,56,-11.9,75,83,-2.7,23,33,23.1,23,24,-1.2,0,1,100,20,17,14.4,1,6,-20.8,3,5,-3,11,13,2.3,16,18,16.4,53,40,0,3,6,29.4,17,9,52.4,1,3,5.9,46,32,-13.3,32,24,-12.7,0,2,-15,6,4,27.3,35,38,3.1,9,7,-38.5,
23/01/21,491,483,-0.9,104,64,1.4,33,54,-11,92,86,2,26,28,-10.6,24,23,-17.5,0,1,40,17,17,10.5,6,6,-21.2,3,4,3.4,12,13,5.7,21,19,12.8,42,41,9.1,6,6,16.2,10,10,58.1,4,3,-10,29,36,14.1,11,23,-9,2,2,-15,3,4,26.1,36,37,-2.6,10,7,-40.7,
24/01/21,302,472,-3.8,44,61,-4.7,35,53,-8.8,28,83,-1.4,9,26,-18.3,13,22,-22.2,1,1,40,15,17,12.3,32,10,40.8,4,5,3.2,10,13,7.1,6,18,5.1,16,40,5.6,8,7,42.4,8,10,41.7,1,3,-5.3,12,33,-5.8,14,21,-15.7,3,3,0,5,4,47.6,35,37,-5.5,3,7,-38.7,
25/01/21,423,478,-0.5,46,61,-0.7,76,57,1,43,82,-3.5,21,26,-17.4,23,22,-17.3,0,1,50,6,16,2.7,3,8,1.8,4,5,6.3,9,13,7.2,14,16,4.5,40,44,28.5,6,6,21.6,25,12,77.1,5,3,5,20,32,-3,32,22,-12.4,4,3,31.3,6,5,65,37,36,-8.3,3,6,-36.6,
26/01/21,543,469,-2.1,77,64,3.2,74,57,-4.6,93,73,-14.5,38,27,-12.5,33,24,-7.2,0,0,-50,17,16,14.1,7,9,15.4,8,5,-10.8,11,12,-3.4,9,14,-14.8,43,42,13.7,5,6,32.4,17,13,82.4,5,3,5,25,31,-2.7,30,24,11.8,4,2,-19,5,5,100,39,36,-8.7,3,6,-38.5,
27/01/21,471,461,-4.4,62,64,-1.1,38,53,-10.4,62,72,-12.4,51,28,-9.6,26,24,-4.5,1,0,-57.1,20,16,3.8,2,8,20.8,2,4,-13.9,15,12,-6.7,12,13,-24.6,62,42,5.8,5,6,10.5,6,13,87.8,2,3,0,26,28,-7.5,30,25,8,0,2,-5.6,1,5,59.1,41,36,-9.6,7,6,-23.6,
