Paese,dato,date,year_week,Ospedali/TI,source,url
Croatia,Ospedali,2/6/2021,2021-W05,1143,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/7/2021,2021-W05,1142,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/8/2021,2021-W06,1137,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/9/2021,2021-W06,1082,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/10/2021,2021-W06,1055,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/11/2021,2021-W06,1029,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/12/2021,2021-W06,1007,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/13/2021,2021-W06,955,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/14/2021,2021-W06,943,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/15/2021,2021-W07,951,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/16/2021,2021-W07,927,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/17/2021,2021-W07,884,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/18/2021,2021-W07,829,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/19/2021,2021-W07,798,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/20/2021,2021-W07,782,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/21/2021,2021-W07,789,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/22/2021,2021-W08,792,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/23/2021,2021-W08,786,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/24/2021,2021-W08,791,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/25/2021,2021-W08,790,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/26/2021,2021-W08,780,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/27/2021,2021-W08,760,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Croatia,Ospedali,2/28/2021,2021-W08,762,Country_Website,https://www.hzjz.hr/aktualnosti/covid-19-izvjesce-hzjz-a/
Cyprus,Ospedali,3/9/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/10/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/11/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/12/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/13/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/14/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/15/2020,2020-W11,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/16/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/17/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/18/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/19/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/20/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/21/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/22/2020,2020-W12,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/23/2020,2020-W13,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/24/2020,2020-W13,24,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/25/2020,2020-W13,23,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/26/2020,2020-W13,21,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/27/2020,2020-W13,29,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/28/2020,2020-W13,34,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/29/2020,2020-W13,33,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/30/2020,2020-W14,34,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,3/31/2020,2020-W14,40,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/1/2020,2020-W14,54,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/2/2020,2020-W14,51,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/3/2020,2020-W14,55,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/4/2020,2020-W14,56,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/5/2020,2020-W14,55,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/6/2020,2020-W15,48,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/7/2020,2020-W15,51,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/8/2020,2020-W15,45,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/9/2020,2020-W15,51,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/10/2020,2020-W15,50,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/11/2020,2020-W15,45,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/12/2020,2020-W15,42,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/13/2020,2020-W16,39,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/14/2020,2020-W16,40,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/15/2020,2020-W16,40,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/16/2020,2020-W16,36,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/17/2020,2020-W16,40,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/18/2020,2020-W16,36,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/19/2020,2020-W16,36,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/20/2020,2020-W17,33,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/21/2020,2020-W17,36,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/22/2020,2020-W17,34,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/23/2020,2020-W17,31,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/24/2020,2020-W17,32,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/25/2020,2020-W17,33,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/26/2020,2020-W17,30,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/27/2020,2020-W18,29,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/28/2020,2020-W18,26,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/29/2020,2020-W18,27,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,4/30/2020,2020-W18,25,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/1/2020,2020-W18,24,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/2/2020,2020-W18,24,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/3/2020,2020-W18,23,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/4/2020,2020-W19,22,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/5/2020,2020-W19,24,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/6/2020,2020-W19,23,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/7/2020,2020-W19,19,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/8/2020,2020-W19,19,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/9/2020,2020-W19,19,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/10/2020,2020-W19,20,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/11/2020,2020-W20,22,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/12/2020,2020-W20,15,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/13/2020,2020-W20,12,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/14/2020,2020-W20,10,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/15/2020,2020-W20,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/16/2020,2020-W20,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/17/2020,2020-W20,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/18/2020,2020-W21,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/19/2020,2020-W21,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/20/2020,2020-W21,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/21/2020,2020-W21,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/22/2020,2020-W21,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/23/2020,2020-W21,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/24/2020,2020-W21,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/25/2020,2020-W22,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/26/2020,2020-W22,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/27/2020,2020-W22,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/28/2020,2020-W22,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/29/2020,2020-W22,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/30/2020,2020-W22,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,5/31/2020,2020-W22,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/1/2020,2020-W23,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/2/2020,2020-W23,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/3/2020,2020-W23,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/4/2020,2020-W23,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/5/2020,2020-W23,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/6/2020,2020-W23,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/7/2020,2020-W23,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/8/2020,2020-W24,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/9/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/10/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/11/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/12/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/13/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/14/2020,2020-W24,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/15/2020,2020-W25,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/16/2020,2020-W25,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/17/2020,2020-W25,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/18/2020,2020-W25,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/19/2020,2020-W25,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/20/2020,2020-W25,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/21/2020,2020-W25,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/22/2020,2020-W26,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/23/2020,2020-W26,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/24/2020,2020-W26,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/25/2020,2020-W26,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/26/2020,2020-W26,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/27/2020,2020-W26,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/28/2020,2020-W26,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/29/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,6/30/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/1/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/2/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/3/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/4/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/5/2020,2020-W27,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/6/2020,2020-W28,1,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/7/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/8/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/9/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/10/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/11/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/12/2020,2020-W28,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/13/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/14/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/15/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/16/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/17/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/18/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/19/2020,2020-W29,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/20/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/21/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/22/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/23/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/24/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/25/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/26/2020,2020-W30,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/27/2020,2020-W31,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/28/2020,2020-W31,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/29/2020,2020-W31,0,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/30/2020,2020-W31,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,7/31/2020,2020-W31,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/1/2020,2020-W31,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/2/2020,2020-W31,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/3/2020,2020-W32,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/4/2020,2020-W32,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/5/2020,2020-W32,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/6/2020,2020-W32,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/7/2020,2020-W32,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/8/2020,2020-W32,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/9/2020,2020-W32,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/10/2020,2020-W33,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/11/2020,2020-W33,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/12/2020,2020-W33,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/13/2020,2020-W33,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/14/2020,2020-W33,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/15/2020,2020-W33,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/16/2020,2020-W33,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/17/2020,2020-W34,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/18/2020,2020-W34,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/19/2020,2020-W34,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/20/2020,2020-W34,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/21/2020,2020-W34,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/22/2020,2020-W34,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/23/2020,2020-W34,3,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/24/2020,2020-W35,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/25/2020,2020-W35,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/26/2020,2020-W35,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/27/2020,2020-W35,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/28/2020,2020-W35,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/29/2020,2020-W35,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/30/2020,2020-W35,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,8/31/2020,2020-W36,8,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/1/2020,2020-W36,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/2/2020,2020-W36,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/3/2020,2020-W36,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/4/2020,2020-W36,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/5/2020,2020-W36,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/6/2020,2020-W36,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/7/2020,2020-W37,2,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/8/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/9/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/10/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/11/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/12/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/13/2020,2020-W37,4,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/14/2020,2020-W38,5,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/15/2020,2020-W38,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/16/2020,2020-W38,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/17/2020,2020-W38,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/18/2020,2020-W38,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/19/2020,2020-W38,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/20/2020,2020-W38,6,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/21/2020,2020-W39,9,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/22/2020,2020-W39,7,Country_Website,https://www.data.gov.cy/search/type/dataset
Cyprus,Ospedali,9/23/2020,2020-W39,12,Country_Website,https://www.data.gov.cy/search/type/dataset
